encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,center_biased,6x6,65,-371.1861111111111,1,216,0
basic,1,center_biased,6x6,66,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,67,5342.745289445784,20,133,0
basic,1,center_biased,6x6,68,7692.124189318177,25,127,0
basic,1,center_biased,6x6,69,3691.6288788830984,17,125,0
basic,1,center_biased,6x6,70,3696.3583233275435,17,79,0
basic,1,center_biased,6x6,71,2436.9465503587257,14,60,0
basic,1,center_biased,6x6,72,5769.618543102152,21,93,0
basic,1,center_biased,6x6,73,-371.1861111111111,1,216,0
basic,1,center_biased,6x6,74,6212.7509828567045,22,168,0
basic,1,center_biased,6x6,75,2433.037661469837,14,67,0
basic,1,center_biased,6x6,76,3692.3966566608756,17,106,0
basic,1,center_biased,6x6,77,1903.6887960139493,12,61,0
basic,1,center_biased,6x6,78,5341.9708450013395,20,106,0
basic,1,center_biased,6x6,79,4439.163837729455,19,109,0
basic,1,center_biased,6x6,80,4430.978004396122,19,133,0
basic,1,center_biased,6x6,81,-222.36193811907987,6,504,0
basic,1,center_biased,6x6,82,-459.5433333333332,0,216,0
basic,1,center_biased,6x6,83,3349.4568530849383,16,71,0
basic,1,center_biased,6x6,84,7176.011815750318,24,137,0
basic,1,center_biased,6x6,85,8236.428050251869,26,166,0
basic,1,center_biased,6x6,86,5343.728067223563,20,80,0
basic,1,center_biased,6x6,87,5341.00195611245,20,94,0
basic,1,center_biased,6x6,88,3349.1460197516053,16,85,0
basic,1,center_biased,6x6,89,6681.650088106546,23,170,0
basic,1,center_biased,6x6,90,-361.475,1,216,0
basic,1,center_biased,6x6,91,1053.1736657213087,9,29,0
basic,1,center_biased,6x6,92,3358.2854641960503,16,68,0
basic,1,center_biased,6x6,93,5340.5266783346715,20,120,0
basic,1,center_biased,6x6,94,-372.7333333333333,1,216,0
basic,1,center_biased,6x6,95,3351.704353084938,16,85,0
basic,1,center_biased,6x6,96,3358.77546419605,16,99,0
basic,1,center_biased,6x6,97,5762.131043102149,21,143,0
