episode,reward,steps,score,win,epsilon
572,427.9,21.0,8.0,False,0.0
573,337.0,30.0,7.0,False,0.0
574,428.0,20.0,8.0,False,0.0
575,257.4,26.0,6.0,False,0.0
576,527.0,30.0,9.0,False,0.0
577,338.0,20.0,7.0,False,0.0
578,257.3,27.0,6.0,False,0.0
579,337.3,27.0,7.0,False,0.0
580,337.8,22.0,7.0,False,0.0
581,338.0,20.0,7.0,False,0.0
582,258.2,18.0,6.0,False,0.0
583,336.7,33.0,7.0,False,0.0
584,257.9,21.0,6.0,False,0.0
585,337.4,26.0,7.0,False,0.0
586,337.8,22.0,7.0,False,0.0
587,258.5,15.0,6.0,False,0.0
588,337.5,25.0,7.0,False,0.0
589,427.9,21.0,8.0,False,0.0
590,-10.0,1000.0,3.0,False,0.0
591,-10.0,1000.0,3.0,False,0.0
592,258.7,13.0,6.0,False,0.0
593,337.7,23.0,7.0,False,0.0
594,337.3,27.0,7.0,False,0.0
595,39.4,6.0,2.0,False,0.0
596,428.0,20.0,8.0,False,0.0
597,188.3,17.0,5.0,False,0.0
598,257.8,22.0,6.0,False,0.0
599,129.3,7.0,4.0,False,0.0
600,337.2,28.0,7.0,False,0.0
601,337.6,24.0,7.0,False,0.0
602,258.0,20.0,6.0,False,0.0
603,426.1,39.0,8.0,False,0.0
604,129.0,10.0,4.0,False,0.0
605,127.9,21.0,4.0,False,0.0
606,337.8,22.0,7.0,False,0.0
607,337.0,30.0,7.0,False,0.0
608,188.2,18.0,5.0,False,0.0
609,257.4,26.0,6.0,False,0.0
610,257.4,26.0,6.0,False,0.0
611,426.7,33.0,8.0,False,0.0
612,336.8,32.0,7.0,False,0.0
613,337.0,30.0,7.0,False,0.0
614,78.4,16.0,3.0,False,0.0
615,427.1,29.0,8.0,False,0.0
616,427.5,25.0,8.0,False,0.0
617,258.1,19.0,6.0,False,0.0
618,257.9,21.0,6.0,False,0.0
619,337.7,23.0,7.0,False,0.0
620,257.6,24.0,6.0,False,0.0
621,427.5,25.0,8.0,False,0.0
622,337.9,21.0,7.0,False,0.0
623,338.3,17.0,7.0,False,0.0
624,338.6,14.0,7.0,False,0.0
625,426.9,31.0,8.0,False,0.0
626,527.2,28.0,9.0,False,0.0
627,427.8,22.0,8.0,False,0.0
628,258.4,16.0,6.0,False,0.0
629,337.2,28.0,7.0,False,0.0
630,336.9,31.0,7.0,False,0.0
631,337.3,27.0,7.0,False,0.0
632,-10.0,1000.0,3.0,False,0.0
633,338.0,20.0,7.0,False,0.0
634,338.0,20.0,7.0,False,0.0
635,427.0,30.0,8.0,False,0.0
636,188.0,20.0,5.0,False,0.0
637,336.9,31.0,7.0,False,0.0
638,257.3,27.0,6.0,False,0.0
639,427.4,26.0,8.0,False,0.0
640,337.7,23.0,7.0,False,0.0
641,129.0,10.0,4.0,False,0.0
642,427.2,28.0,8.0,False,0.0
643,129.1,9.0,4.0,False,0.0
644,258.4,16.0,6.0,False,0.0
645,338.1,19.0,7.0,False,0.0
646,257.8,22.0,6.0,False,0.0
647,188.3,17.0,5.0,False,0.0
648,129.2,8.0,4.0,False,0.0
649,337.8,22.0,7.0,False,0.0
650,426.7,33.0,8.0,False,0.0
651,527.6,24.0,9.0,False,0.0
652,426.9,31.0,8.0,False,0.0
653,338.2,18.0,7.0,False,0.0
654,337.1,29.0,7.0,False,0.0
655,337.0,30.0,7.0,False,0.0
656,336.6,34.0,7.0,False,0.0
657,337.2,28.0,7.0,False,0.0
658,188.2,18.0,5.0,False,0.0
659,336.9,31.0,7.0,False,0.0
660,426.9,31.0,8.0,False,0.0
661,426.7,33.0,8.0,False,0.0
662,337.2,28.0,7.0,False,0.0
663,427.7,23.0,8.0,False,0.0
664,337.8,22.0,7.0,False,0.0
665,188.0,20.0,5.0,False,0.0
666,426.9,31.0,8.0,False,0.0
667,427.2,28.0,8.0,False,0.0
668,188.2,18.0,5.0,False,0.0
669,426.5,35.0,8.0,False,0.0
670,258.0,20.0,6.0,False,0.0
671,338.1,19.0,7.0,False,0.0
672,337.5,25.0,7.0,False,0.0
673,338.1,19.0,7.0,False,0.0
674,337.4,26.0,7.0,False,0.0
675,526.7,33.0,9.0,False,0.0
676,257.1,29.0,6.0,False,0.0
677,427.9,21.0,8.0,False,0.0
678,129.0,10.0,4.0,False,0.0
679,79.4,6.0,3.0,False,0.0
680,339.0,10.0,7.0,False,0.0
681,258.4,16.0,6.0,False,0.0
682,129.2,8.0,4.0,False,0.0
683,427.3,27.0,8.0,False,0.0
684,257.9,21.0,6.0,False,0.0
685,187.9,21.0,5.0,False,0.0
686,39.6,4.0,2.0,False,0.0
687,428.3,17.0,8.0,False,0.0
688,337.2,28.0,7.0,False,0.0
689,337.4,26.0,7.0,False,0.0
690,427.3,27.0,8.0,False,0.0
691,426.6,34.0,8.0,False,0.0
692,257.4,26.0,6.0,False,0.0
693,427.5,25.0,8.0,False,0.0
694,188.7,13.0,5.0,False,0.0
