encoding,food_count,food_pattern,grid,episode,reward,score,steps,win
basic,1,corners,4x4,37,13567.639283640498,16,57,1
basic,1,corners,4x4,38,709.0212109703168,7,29,0
basic,1,corners,4x4,39,1057.343387943531,9,38,0
basic,1,corners,4x4,40,1053.6258879435313,9,36,0
basic,1,corners,4x4,41,1452.3008321896425,10,35,0
basic,1,corners,4x4,42,13567.758033640497,16,47,1
basic,1,corners,4x4,43,2160.406140817475,13,42,0
basic,1,corners,4x4,44,870.2747862911488,8,31,0
basic,1,corners,4x4,45,710.9699609703167,7,26,0
basic,1,corners,4x4,46,2158.2642658174746,13,59,0
basic,1,corners,4x4,47,2441.3941892476155,14,46,0
basic,1,corners,4x4,48,1907.131921013949,12,37,0
basic,1,corners,4x4,49,2164.236765817475,13,38,0
basic,1,corners,4x4,50,1905.283796013949,12,34,0
basic,1,corners,4x4,51,874.0604112911485,8,29,0
basic,1,corners,4x4,52,1665.7935764718823,11,47,0
basic,1,corners,4x4,53,2441.5091892476153,14,42,0
basic,1,corners,4x4,54,716.5949609703168,7,26,0
basic,1,corners,4x4,55,13569.746158640497,16,46,1
basic,1,corners,4x4,56,868.5285362911486,8,25,0
basic,1,corners,4x4,57,2158.434265817475,13,47,0
basic,1,corners,4x4,58,2160.4280158174747,13,42,0
basic,1,corners,4x4,59,3039.2862283857376,15,45,1
basic,1,corners,4x4,60,875.8929112911487,8,32,0
basic,1,corners,4x4,61,2160.4636408174747,13,40,0
basic,1,corners,4x4,62,13569.807408640498,16,43,1
basic,1,corners,4x4,63,707.2330859703168,7,25,0
basic,1,corners,4x4,64,1903.3525460139494,12,39,0
basic,1,corners,4x4,65,1452.2733321896426,10,29,0
basic,1,corners,4x4,66,1665.707951471882,11,54,0
basic,1,corners,4x4,67,1454.0095821896425,10,36,0
basic,1,corners,4x4,68,13565.876158640498,16,48,1
basic,1,corners,4x4,69,2441.177939247616,14,52,0
basic,1,corners,4x4,70,870.3491612911487,8,27,0
basic,1,corners,4x4,71,13567.761158640496,16,47,1
basic,1,corners,4x4,72,708.9580859703169,7,30,0
basic,1,corners,4x4,73,445.67081979238264,5,18,0
basic,1,corners,4x4,74,1673.4492014718821,11,43,0
basic,1,corners,4x4,75,2443.0760642476157,14,55,0
basic,1,corners,4x4,76,1049.7990129435314,9,39,0
basic,1,corners,4x4,77,868.4810362911488,8,26,0
basic,1,corners,4x4,78,3041.023728385737,15,50,1
basic,1,corners,4x4,79,1901.3000460139492,12,43,0
basic,1,corners,4x4,80,2162.4642658174744,13,34,0
basic,1,corners,4x4,81,1910.8375460139491,12,38,0
basic,1,corners,4x4,82,1903.096296013949,12,49,0
basic,1,corners,4x4,83,1669.914826471882,11,33,0
basic,1,corners,4x4,84,1662.2292014718823,11,40,0
basic,1,corners,4x4,85,13565.926783640498,16,47,1
basic,1,corners,4x4,86,13567.929908640497,16,42,1
basic,1,corners,4x4,87,227.44246171932195,4,9,0
basic,1,corners,4x4,88,707.2774609703168,7,24,0
basic,1,corners,4x4,89,2163.6961408174748,13,58,0
basic,1,corners,4x4,90,1673.535451471882,11,40,0
basic,1,corners,4x4,91,2165.8580158174746,13,49,0
basic,1,corners,4x4,92,13569.386783640497,16,56,1
basic,1,corners,4x4,93,2439.484814247616,14,51,0
basic,1,corners,4x4,94,1055.730262943531,9,24,0
basic,1,corners,4x4,95,2441.5185642476154,14,47,0
