episode,reward,steps,score,win,epsilon
485,1109.682,17.0,8.0,True,0.088
486,3648.798,18.0,9.0,True,0.087
487,3648.798,18.0,9.0,True,0.087
488,-66.226,4.0,2.0,False,0.086
489,-189.15,3.0,1.0,False,0.086
490,74.896,9.0,3.0,False,0.085
491,884.125,13.0,7.0,False,0.085
492,227.476,13.0,4.0,False,0.084
493,-186.3,6.0,1.0,False,0.084
494,73.946,8.0,3.0,False,0.084
495,499.413,14.0,5.0,False,0.083
496,683.721,15.0,6.0,False,0.083
497,-65.276,5.0,2.0,False,0.082
498,499.813,16.0,5.0,False,0.082
499,497.913,14.0,5.0,False,0.082
500,73.946,8.0,3.0,False,0.081
501,1105.882,13.0,8.0,True,0.081
502,886.575,14.0,7.0,False,0.08
503,3646.898,16.0,9.0,True,0.08
504,225.576,11.0,4.0,False,0.08
505,72.996,7.0,3.0,False,0.079
506,-65.276,5.0,2.0,False,0.079
507,1106.282,15.0,8.0,True,0.078
508,229.776,17.0,4.0,False,0.078
509,891.725,21.0,7.0,False,0.078
510,3649.198,20.0,9.0,True,0.077
511,76.796,11.0,3.0,False,0.077
512,1111.582,19.0,8.0,True,0.076
513,1105.882,13.0,8.0,True,0.076
514,3646.898,16.0,9.0,True,0.076
515,3649.198,20.0,9.0,True,0.075
516,225.726,8.0,4.0,False,0.075
517,1111.582,19.0,8.0,True,0.075
518,1110.482,21.0,8.0,True,0.074
519,889.425,17.0,7.0,False,0.074
520,226.676,9.0,4.0,False,0.073
521,-62.426,8.0,2.0,False,0.073
522,496.563,11.0,5.0,False,0.073
523,495.613,10.0,5.0,False,0.072
524,74.746,12.0,3.0,False,0.072
525,71.096,5.0,3.0,False,0.072
526,75.296,11.0,3.0,False,0.071
527,-67.726,4.0,2.0,False,0.071
528,685.621,17.0,6.0,False,0.071
529,72.446,8.0,3.0,False,0.07
530,1110.082,19.0,8.0,True,0.07
531,-66.376,7.0,2.0,False,0.069
532,678.971,10.0,6.0,False,0.069
533,3644.598,12.0,9.0,True,0.069
534,683.321,13.0,6.0,False,0.068
535,-67.176,3.0,2.0,False,0.068
536,-299.1,2.0,0.0,False,0.068
537,-189.15,3.0,1.0,False,0.067
538,-188.2,4.0,1.0,False,0.067
539,681.821,13.0,6.0,False,0.067
540,887.525,15.0,7.0,False,0.066
541,679.921,11.0,6.0,False,0.066
542,-186.85,7.0,1.0,False,0.066
543,-188.35,7.0,1.0,False,0.065
544,69.996,7.0,3.0,False,0.065
545,1107.082,19.0,8.0,True,0.065
546,3654.098,22.0,9.0,True,0.064
547,682.371,12.0,6.0,False,0.064
548,496.963,13.0,5.0,False,0.064
549,683.721,15.0,6.0,False,0.063
550,226.676,9.0,4.0,False,0.063
551,1110.082,19.0,8.0,True,0.063
552,493.713,8.0,5.0,False,0.063
553,1109.382,23.0,8.0,True,0.062
554,-188.2,4.0,1.0,False,0.062
555,681.821,13.0,6.0,False,0.062
556,3648.398,16.0,9.0,True,0.061
557,1107.232,16.0,8.0,True,0.061
558,-299.1,2.0,0.0,False,0.061
559,226.126,10.0,4.0,False,0.06
560,-64.326,6.0,2.0,False,0.06
561,-189.15,3.0,1.0,False,0.06
562,3644.598,12.0,9.0,True,0.059
563,1107.782,15.0,8.0,True,0.059
564,889.425,17.0,7.0,False,0.059
565,887.525,15.0,7.0,False,0.059
566,3650.698,20.0,9.0,True,0.058
567,687.121,17.0,6.0,False,0.058
568,3652.298,28.0,9.0,True,0.058
569,1113.332,24.0,8.0,True,0.057
570,890.225,21.0,7.0,False,0.057
571,1115.782,25.0,8.0,True,0.057
572,1111.982,21.0,8.0,True,0.057
573,683.321,13.0,6.0,False,0.056
574,493.163,9.0,5.0,False,0.056
575,3652.998,24.0,9.0,True,0.056
576,226.126,10.0,4.0,False,0.055
577,1108.182,17.0,8.0,True,0.055
578,887.925,17.0,7.0,False,0.055
579,-64.476,9.0,2.0,False,0.055
580,71.896,9.0,3.0,False,0.054
581,1107.782,15.0,8.0,True,0.054
582,683.321,13.0,6.0,False,0.054
583,3647.298,18.0,9.0,True,0.054
584,-63.926,8.0,2.0,False,0.053
585,1107.782,15.0,8.0,True,0.053
586,71.096,5.0,3.0,False,0.053
587,888.725,21.0,7.0,False,0.052
588,226.676,9.0,4.0,False,0.052
589,3650.298,18.0,9.0,True,0.052
590,682.221,15.0,6.0,False,0.052
591,887.925,17.0,7.0,False,0.051
592,683.321,13.0,6.0,False,0.051
593,681.421,11.0,6.0,False,0.051
594,1107.232,16.0,8.0,True,0.051
595,3644.598,12.0,9.0,True,0.05
596,228.026,12.0,4.0,False,0.05
597,1107.782,15.0,8.0,True,0.05
598,1107.782,15.0,8.0,True,0.05
599,70.146,4.0,3.0,False,0.049
600,500.213,18.0,5.0,False,0.049
601,1109.682,17.0,8.0,True,0.049
602,498.163,19.0,5.0,False,0.049
603,886.575,14.0,7.0,False,0.048
604,73.396,9.0,3.0,False,0.048
605,72.996,7.0,3.0,False,0.048
606,1111.982,21.0,8.0,True,0.048
607,1108.182,17.0,8.0,True,0.047
608,685.221,15.0,6.0,False,0.047
609,1107.782,15.0,8.0,True,0.047
610,225.726,8.0,4.0,False,0.047
611,885.625,13.0,7.0,False,0.047
612,3644.998,14.0,9.0,True,0.046
613,680.871,12.0,6.0,False,0.046
614,1107.782,15.0,8.0,True,0.046
615,886.025,15.0,7.0,False,0.046
616,71.496,7.0,3.0,False,0.045
617,681.421,11.0,6.0,False,0.045
618,3642.698,10.0,9.0,True,0.045
619,496.563,11.0,5.0,False,0.045
620,224.776,7.0,4.0,False,0.044
621,-189.15,3.0,1.0,False,0.044
622,1107.082,19.0,8.0,True,0.044
623,678.421,11.0,6.0,False,0.044
624,223.676,9.0,4.0,False,0.044
625,1107.782,15.0,8.0,True,0.043
626,887.525,15.0,7.0,False,0.043
627,1109.382,23.0,8.0,True,0.043
628,497.363,15.0,5.0,False,0.043
629,-63.376,7.0,2.0,False,0.043
630,1107.782,15.0,8.0,True,0.042
631,498.313,16.0,5.0,False,0.042
632,495.063,11.0,5.0,False,0.042
633,1115.282,45.0,8.0,True,0.042
634,683.321,13.0,6.0,False,0.041
635,497.513,12.0,5.0,False,0.041
636,72.046,6.0,3.0,False,0.041
637,-299.1,2.0,0.0,False,0.041
638,1107.782,15.0,8.0,True,0.041
639,1111.982,21.0,8.0,True,0.04
640,-190.1,2.0,1.0,False,0.04
641,1109.682,17.0,8.0,True,0.04
642,1109.682,17.0,8.0,True,0.04
643,3648.398,16.0,9.0,True,0.04
644,498.313,16.0,5.0,False,0.039
645,496.563,11.0,5.0,False,0.039
646,494.663,9.0,5.0,False,0.039
647,887.925,17.0,7.0,False,0.039
648,3648.798,18.0,9.0,True,0.039
649,1109.682,17.0,8.0,True,0.038
650,3648.398,16.0,9.0,True,0.038
651,71.896,9.0,3.0,False,0.038
652,1108.582,19.0,8.0,True,0.038
653,889.825,19.0,7.0,False,0.038
654,682.371,12.0,6.0,False,0.038
655,3645.398,16.0,9.0,True,0.037
656,1106.682,17.0,8.0,True,0.037
657,1109.682,17.0,8.0,True,0.037
658,-66.226,4.0,2.0,False,0.037
659,71.896,9.0,3.0,False,0.037
660,1107.782,15.0,8.0,True,0.036
