episode,reward,steps,score,win,epsilon
262,-252.272,14.0,1.0,False,0.961
263,-311.953,12.0,0.0,False,0.961
264,-315.29,17.0,0.0,False,0.961
265,-245.078,3.0,1.0,False,0.961
266,-315.538,8.0,0.0,False,0.961
267,-317.322,19.0,0.0,False,0.961
268,-313.484,6.0,0.0,False,0.96
269,-245.078,3.0,1.0,False,0.96
270,-310.821,11.0,0.0,False,0.96
271,-302.187,8.0,0.0,False,0.96
272,-313.326,11.0,0.0,False,0.96
273,-247.53,9.0,1.0,False,0.96
274,-308.35,7.0,0.0,False,0.96
275,-306.872,4.0,0.0,False,0.959
276,-197.393,7.0,2.0,False,0.959
277,-302.469,6.0,0.0,False,0.959
278,-310.319,13.0,0.0,False,0.959
279,-313.929,10.0,0.0,False,0.959
280,-310.758,8.0,0.0,False,0.959
281,-302.692,4.0,0.0,False,0.959
282,-246.0,12.0,1.0,False,0.958
283,-309.933,8.0,0.0,False,0.958
284,-187.026,3.0,2.0,False,0.958
285,-341.134,40.0,0.0,False,0.958
286,-313.818,10.0,0.0,False,0.958
287,-246.316,3.0,1.0,False,0.958
288,-312.51,7.0,0.0,False,0.958
289,-249.05,5.0,1.0,False,0.957
290,-187.504,7.0,2.0,False,0.957
291,-256.34,16.0,1.0,False,0.957
292,-329.59,31.0,0.0,False,0.957
293,-346.168,36.0,0.0,False,0.957
294,-341.379,34.0,0.0,False,0.957
295,-302.106,5.0,0.0,False,0.957
296,-304.93,12.0,0.0,False,0.956
297,-300.183,3.0,0.0,False,0.956
298,-257.647,4.0,1.0,False,0.956
299,-252.11,6.0,1.0,False,0.956
300,-308.128,7.0,0.0,False,0.956
301,-305.317,4.0,0.0,False,0.956
302,-298.788,8.0,0.0,False,0.956
303,-296.632,6.0,0.0,False,0.955
304,-298.333,6.0,0.0,False,0.955
305,-311.962,9.0,0.0,False,0.955
306,-332.062,31.0,0.0,False,0.955
307,-313.589,5.0,0.0,False,0.955
308,-294.878,7.0,0.0,False,0.955
309,-303.044,8.0,0.0,False,0.955
310,-179.673,5.0,2.0,False,0.954
311,-300.478,5.0,0.0,False,0.954
312,-300.478,5.0,0.0,False,0.954
313,-304.537,5.0,0.0,False,0.954
314,-313.589,5.0,0.0,False,0.954
315,-301.42,10.0,0.0,False,0.954
316,-305.446,7.0,0.0,False,0.954
317,-302.378,7.0,0.0,False,0.953
318,-188.55,15.0,2.0,False,0.953
319,-306.921,8.0,0.0,False,0.953
320,-303.589,5.0,0.0,False,0.953
321,-247.34,11.0,1.0,False,0.953
322,-313.264,7.0,0.0,False,0.953
323,-257.59,13.0,1.0,False,0.953
324,-310.183,3.0,0.0,False,0.952
325,-310.446,7.0,0.0,False,0.952
326,-246.635,19.0,1.0,False,0.952
327,-242.692,5.0,1.0,False,0.952
328,-316.8,17.0,0.0,False,0.952
329,-315.93,11.0,0.0,False,0.952
330,-254.172,7.0,1.0,False,0.952
331,-294.13,3.0,0.0,False,0.951
332,-300.147,3.0,0.0,False,0.951
333,-300.356,5.0,0.0,False,0.951
334,-327.13,20.0,0.0,False,0.951
335,-308.84,8.0,0.0,False,0.951
336,-351.366,32.0,0.0,False,0.951
337,-187.746,17.0,2.0,False,0.951
338,-316.064,12.0,0.0,False,0.95
339,-187.286,7.0,2.0,False,0.95
340,-250.0,2.0,1.0,False,0.95
341,-302.106,5.0,0.0,False,0.95
342,-265.53,9.0,1.0,False,0.95
343,-311.24,6.0,0.0,False,0.95
344,-338.036,31.0,0.0,False,0.95
345,-316.07,16.0,0.0,False,0.949
346,-338.515,27.0,0.0,False,0.949
347,-264.7,22.0,1.0,False,0.949
348,-337.808,28.0,0.0,False,0.949
349,-300.269,5.0,0.0,False,0.949
350,-306.13,3.0,0.0,False,0.949
351,-306.632,6.0,0.0,False,0.949
352,-248.091,13.0,1.0,False,0.948
353,-193.019,23.0,2.0,False,0.948
354,-302.033,5.0,0.0,False,0.948
355,-310.183,3.0,0.0,False,0.948
356,-316.021,20.0,0.0,False,0.948
357,-304.19,7.0,0.0,False,0.948
358,-316.326,11.0,0.0,False,0.948
359,-269.389,17.0,1.0,False,0.947
360,-247.19,5.0,1.0,False,0.947
361,-240.394,6.0,1.0,False,0.947
362,-307.647,3.0,0.0,False,0.947
363,-238.42,8.0,1.0,False,0.947
364,-303.994,4.0,0.0,False,0.947
365,-310.478,5.0,0.0,False,0.947
366,-305.078,2.0,0.0,False,0.946
367,-269.169,16.0,1.0,False,0.946
368,-308.818,10.0,0.0,False,0.946
369,-303.816,2.0,0.0,False,0.946
370,-250.0,2.0,1.0,False,0.946
371,-304.869,9.0,0.0,False,0.946
372,-183.342,4.0,2.0,False,0.946
373,-296.89,11.0,0.0,False,0.945
374,-297.901,8.0,0.0,False,0.945
375,-334.268,34.0,0.0,False,0.945
376,-245.567,10.0,1.0,False,0.945
377,-323.895,19.0,0.0,False,0.945
378,-305.078,2.0,0.0,False,0.945
379,-244.743,7.0,1.0,False,0.945
380,-303.816,2.0,0.0,False,0.944
381,-297.21,4.0,0.0,False,0.944
382,-320.91,23.0,0.0,False,0.944
383,-292.286,12.0,0.0,False,0.944
384,-303.994,4.0,0.0,False,0.944
385,-306.206,9.0,0.0,False,0.944
386,-322.919,28.0,0.0,False,0.944
387,-300.183,3.0,0.0,False,0.943
388,-247.272,8.0,1.0,False,0.943
389,-305.066,11.0,0.0,False,0.943
390,-314.989,12.0,0.0,False,0.943
391,-295.317,4.0,0.0,False,0.943
392,-303.816,2.0,0.0,False,0.943
393,-368.808,49.0,0.0,False,0.943
394,-307.335,7.0,0.0,False,0.942
395,-308.706,9.0,0.0,False,0.942
396,-245.317,5.0,1.0,False,0.942
397,-300.478,5.0,0.0,False,0.942
398,-189.426,11.0,2.0,False,0.942
399,-318.62,26.0,0.0,False,0.942
400,-306.51,7.0,0.0,False,0.942
401,-309.606,5.0,0.0,False,0.941
402,-245.317,5.0,1.0,False,0.941
403,-245.317,5.0,1.0,False,0.941
