episode,reward,steps,score,win,epsilon
299,-12.56,10.0,1.0,False,0.222
300,90.854,12.0,2.0,False,0.221
301,109.774,11.0,2.0,False,0.22
302,217.066,14.0,3.0,False,0.219
303,112.994,10.0,2.0,False,0.218
304,99.774,11.0,2.0,False,0.217
305,102.634,14.0,2.0,False,0.216
306,111.974,16.0,2.0,False,0.215
307,-10.26,4.0,1.0,False,0.214
308,98.354,14.0,2.0,False,0.212
309,95.854,4.0,2.0,False,0.211
310,104.434,7.0,2.0,False,0.21
311,218.726,9.0,3.0,False,0.209
312,104.494,12.0,2.0,False,0.208
313,-8.8,10.0,1.0,False,0.207
314,101.314,8.0,2.0,False,0.206
315,110.054,9.0,2.0,False,0.205
316,91.114,15.0,2.0,False,0.204
317,-17.7,9.0,1.0,False,0.203
318,115.494,13.0,2.0,False,0.202
319,228.266,13.0,3.0,False,0.201
320,-105.64,6.0,0.0,False,0.2
321,360.286,11.0,4.0,False,0.199
322,-7.38,5.0,1.0,False,0.198
323,-0.7,8.0,1.0,False,0.197
324,2.14,9.0,1.0,False,0.196
325,92.434,9.0,2.0,False,0.195
326,97.574,8.0,2.0,False,0.194
327,107.894,16.0,2.0,False,0.193
328,224.146,20.0,3.0,False,0.192
329,-10.24,4.0,1.0,False,0.191
330,-110.26,8.0,0.0,False,0.19
331,-7.2,10.0,1.0,False,0.189
332,-14.7,8.0,1.0,False,0.188
333,91.234,15.0,2.0,False,0.187
334,224.046,13.0,3.0,False,0.187
335,334.126,22.0,4.0,False,0.186
336,7.16,8.0,1.0,False,0.185
337,235.966,20.0,3.0,False,0.184
338,103.874,11.0,2.0,False,0.183
339,107.294,8.0,2.0,False,0.182
340,-7.38,5.0,1.0,False,0.181
341,104.174,19.0,2.0,False,0.18
342,-8.44,8.0,1.0,False,0.179
343,233.846,15.0,3.0,False,0.178
344,-4.52,6.0,1.0,False,0.177
345,-100.6,5.0,0.0,False,0.177
346,95.854,4.0,2.0,False,0.176
347,225.626,22.0,3.0,False,0.175
348,-94.26,3.0,0.0,False,0.174
349,-94.6,5.0,0.0,False,0.173
350,-1.68,7.0,1.0,False,0.172
351,0.26,14.0,1.0,False,0.171
352,-1.42,5.0,1.0,False,0.17
353,364.286,27.0,4.0,False,0.17
354,105.094,10.0,2.0,False,0.169
355,99.314,15.0,2.0,False,0.168
356,-6.74,13.0,1.0,False,0.167
357,109.294,17.0,2.0,False,0.166
358,81.254,16.0,2.0,False,0.165
359,101.254,8.0,2.0,False,0.165
360,-10.24,4.0,1.0,False,0.164
361,101.594,6.0,2.0,False,0.163
362,92.734,5.0,2.0,False,0.162
363,97.674,13.0,2.0,False,0.161
364,108.734,16.0,2.0,False,0.16
365,218.666,9.0,3.0,False,0.16
366,101.594,6.0,2.0,False,0.159
367,-10.8,10.0,1.0,False,0.158
368,-91.42,4.0,0.0,False,0.157
369,216.586,11.0,3.0,False,0.157
370,95.314,8.0,2.0,False,0.156
371,-94.26,3.0,0.0,False,0.155
372,2.14,9.0,1.0,False,0.154
373,243.866,20.0,3.0,False,0.153
374,221.486,10.0,3.0,False,0.153
375,-94.6,5.0,0.0,False,0.152
376,101.594,6.0,2.0,False,0.151
377,93.254,15.0,2.0,False,0.15
378,107.854,11.0,2.0,False,0.15
379,218.366,11.0,3.0,False,0.149
380,106.994,10.0,2.0,False,0.148
381,98.734,5.0,2.0,False,0.147
382,377.466,17.0,4.0,False,0.147
383,-94.6,5.0,0.0,False,0.146
384,-4.26,4.0,1.0,False,0.145
